"well","time_point","row","plate_column","mean_pixel_value.x","med_pixel_value.x","max_pixel_value.x","total_pixel_value.x","num_pixels.x","num_saturated.x","six_well_position","name","inducer.x","distance_spot","spot_concentration_mM","baseFl","corrFl","noindFl","normFl","mean_pixel_value.y","med_pixel_value.y","max_pixel_value.y","total_pixel_value.y","num_pixels.y","num_saturated.y","inducer.y","baseOD","corrOD","growth_norm_Fl"
"A12",0,"A",12,0.297113289760349,0.0745098039215686,0.815686274509804,128.352941176471,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,0,0,0,0.21130174291939,0.211764705882353,0.235294117647059,30.4274509803922,144,0,"IPTG",0.21130174291939,0,NA
"A12",1,"A",12,0.29696804647785,0.0745098039215686,0.811764705882353,128.290196078431,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,-0.000145243282498986,-0.000327622631544092,0.000182379349045106,0.210049019607843,0.211764705882353,0.235294117647059,30.2470588235294,144,0,"IPTG",0.21130174291939,-0.00125272331154683,-0.145586297759486
"A12",2,"A",12,0.297530864197531,0.0745098039215686,0.815686274509804,128.533333333333,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,0.000417574437181989,-0.000184029840892623,0.000601604278074612,0.208251633986928,0.207843137254902,0.235294117647059,29.9882352941177,144,0,"IPTG",0.21130174291939,-0.00305010893246188,-0.197240259740176
"A12",3,"A",12,0.297757806826434,0.0745098039215686,0.815686274509804,128.63137254902,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,0.000644517066084982,-0.000203010497127994,0.000847527563212976,0.207216775599129,0.207843137254902,0.227450980392157,29.8392156862745,144,0,"IPTG",0.21130174291939,-0.00408496732026145,-0.207474747474536
"A12",4,"A",12,0.297576252723312,0.0745098039215686,0.819607843137255,128.552941176471,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,0.000462962962962998,-6.51944279393514e-05,0.00052815739090235,0.207570806100218,0.207843137254902,0.235294117647059,29.8901960784314,144,0,"IPTG",0.21130174291939,-0.00373093681917214,-0.141561601415578
"A12",5,"A",12,0.297049745824256,0.0705882352941176,0.811764705882353,128.325490196078,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,-6.35439360930357e-05,-0.000115534429259813,5.19904931667768e-05,0.209014161220044,0.211764705882353,0.235294117647059,30.0980392156863,144,0,"IPTG",0.21130174291939,-0.0022875816993464,-0.0227272727271911
"A12",6,"A",12,0.297530864197531,0.0745098039215686,0.831372549019608,128.533333333333,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,0.000417574437181989,-0.000209612464514437,0.000627186901696426,0.208033769063181,0.207843137254902,0.231372549019608,29.956862745098,144,0,"IPTG",0.21130174291939,-0.00326797385620917,-0.191919191919105
"A12",7,"A",12,0.296949891067538,0.0745098039215686,0.819607843137255,128.282352941176,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,-0.000163398692811012,-0.000340001320393453,0.000176602627582441,0.209694989106754,0.207843137254902,0.231372549019608,30.1960784313726,144,0,"IPTG",0.21130174291939,-0.00160675381263617,-0.109912686183512
"A12",8,"A",12,0.297176833696442,0.0705882352941176,0.815686274509804,128.380392156863,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,6.35439360929801e-05,-0.000609031491384536,0.000672575427477517,0.208551198257081,0.207843137254902,0.231372549019608,30.0313725490196,144,0,"IPTG",0.21130174291939,-0.00275054466230937,-0.244524452445291
"A12",9,"A",12,0.29720406681191,0.0745098039215686,0.815686274509804,128.392156862745,432,0,"A2","ZBD","IPTG",13.5,1,0.297113289760349,9.07770515609641e-05,-0.000675051165247172,0.000765828216808136,0.209123093681917,0.207843137254902,0.243137254901961,30.1137254901961,144,0,"IPTG",0.21130174291939,-0.00217864923747277,-0.351515151514934
