"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","inducer","concentration_uM"
"E13",43,"E",13,0.176797385620915,0.176470588235294,0.192156862745098,25.4588235294118,144,0,"",NA
"E13",44,"E",13,0.179711328976035,0.180392156862745,0.188235294117647,25.878431372549,144,0,"",NA
"E13",45,"E",13,0.183469498910675,0.184313725490196,0.192156862745098,26.4196078431373,144,0,"",NA
"E13",46,"E",13,0.187690631808279,0.188235294117647,0.196078431372549,27.0274509803922,144,0,"",NA
"E13",47,"E",13,0.193600217864924,0.192156862745098,0.207843137254902,27.878431372549,144,0,"",NA
"E13",48,"E",13,0.199645969498911,0.2,0.211764705882353,28.7490196078431,144,0,"",NA
"E13",49,"E",13,0.208469498910675,0.207843137254902,0.223529411764706,30.0196078431373,144,0,"",NA
"E13",50,"E",13,0.218137254901961,0.219607843137255,0.231372549019608,31.4117647058824,144,0,"",NA
"E13",51,"E",13,0.228676470588235,0.227450980392157,0.23921568627451,32.9294117647059,144,0,"",NA
"E13",52,"E",13,0.235294117647059,0.235294117647059,0.247058823529412,33.8823529411765,144,0,"",NA
"E13",53,"E",13,0.244144880174292,0.243137254901961,0.254901960784314,35.156862745098,144,0,"",NA
"E13",54,"E",13,0.252260348583878,0.250980392156863,0.270588235294118,36.3254901960784,144,0,"",NA
"E13",55,"E",13,0.261601307189542,0.262745098039216,0.274509803921569,37.6705882352941,144,0,"",NA
"E13",56,"E",13,0.271840958605664,0.270588235294118,0.290196078431373,39.1450980392157,144,0,"",NA
"E13",57,"E",13,0.280964052287582,0.282352941176471,0.294117647058824,40.4588235294118,144,0,"",NA
"E13",58,"E",13,0.288779956427015,0.290196078431373,0.313725490196078,41.5843137254902,144,0,"",NA
"E13",59,"E",13,0.297031590413943,0.298039215686275,0.32156862745098,42.7725490196078,144,0,"",NA
"E13",60,"E",13,0.304466230936819,0.305882352941176,0.313725490196078,43.843137254902,144,0,"",NA
"E13",61,"E",13,0.310838779956427,0.309803921568627,0.325490196078431,44.7607843137255,144,0,"",NA
"E14",0,"E",14,0.0879901960784314,0.0862745098039216,0.0980392156862745,12.6705882352941,144,0,"",NA
"E14",1,"E",14,0.0858115468409586,0.0862745098039216,0.0941176470588235,12.356862745098,144,0,"",NA
"E14",2,"E",14,0.0857570806100218,0.0862745098039216,0.0941176470588235,12.3490196078431,144,0,"",NA
"E14",3,"E",14,0.0853758169934641,0.0862745098039216,0.0941176470588235,12.2941176470588,144,0,"",NA
"E14",4,"E",14,0.0845860566448802,0.0862745098039216,0.0941176470588235,12.1803921568627,144,0,"",NA
"E14",5,"E",14,0.0853485838779956,0.0862745098039216,0.0901960784313725,12.2901960784314,144,0,"",NA
"E14",6,"E",14,0.0854302832244009,0.0862745098039216,0.0901960784313725,12.3019607843137,144,0,"",NA
"E14",7,"E",14,0.0850217864923747,0.0862745098039216,0.0941176470588235,12.243137254902,144,0,"",NA
"E14",8,"E",14,0.0850490196078431,0.0862745098039216,0.0941176470588235,12.2470588235294,144,0,"",NA
"E14",9,"E",14,0.0851851851851852,0.0862745098039216,0.0941176470588235,12.2666666666667,144,0,"",NA
"E14",10,"E",14,0.0855664488017429,0.0862745098039216,0.0941176470588235,12.321568627451,144,0,"",NA
"E14",11,"E",14,0.0860838779956427,0.0862745098039216,0.0980392156862745,12.3960784313725,144,0,"",NA
"E14",12,"E",14,0.0866013071895425,0.0862745098039216,0.0941176470588235,12.4705882352941,144,0,"",NA
"E14",13,"E",14,0.0871459694989107,0.0862745098039216,0.0980392156862745,12.5490196078431,144,0,"",NA
"E14",14,"E",14,0.0878812636165577,0.0862745098039216,0.0941176470588235,12.6549019607843,144,0,"",NA
"E14",15,"E",14,0.0890522875816993,0.0901960784313725,0.0980392156862745,12.8235294117647,144,0,"",NA
"E14",16,"E",14,0.0897875816993464,0.0901960784313725,0.0980392156862745,12.9294117647059,144,0,"",NA
"E14",17,"E",14,0.0912581699346405,0.0901960784313725,0.0980392156862745,13.1411764705882,144,0,"",NA
"E14",18,"E",14,0.0928104575163399,0.0941176470588235,0.101960784313725,13.3647058823529,144,0,"",NA
"E14",19,"E",14,0.0931372549019608,0.0941176470588235,0.101960784313725,13.4117647058824,144,0,"",NA
"E14",20,"E",14,0.0958877995642702,0.0941176470588235,0.101960784313725,13.8078431372549,144,0,"",NA
"E14",21,"E",14,0.0971949891067538,0.0980392156862745,0.105882352941176,13.9960784313725,144,0,"",NA
