"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","spot_inducer","spot_concentration_mM","distance_spot"
"M23",60,"M",23,0.39572440087146,0.396078431372549,0.411764705882353,56.9843137254902,144,0,"B3","ZBD","IPTG",500,9
"M23",61,"M",23,0.396650326797386,0.396078431372549,0.419607843137255,57.1176470588235,144,0,"B3","ZBD","IPTG",500,9
"M23",62,"M",23,0.398066448801743,0.396078431372549,0.415686274509804,57.321568627451,144,0,"B3","ZBD","IPTG",500,9
"M23",63,"M",23,0.39863834422658,0.4,0.415686274509804,57.4039215686275,144,0,"B3","ZBD","IPTG",500,9
"M23",64,"M",23,0.399918300653595,0.4,0.427450980392157,57.5882352941177,144,0,"B3","ZBD","IPTG",500,9
"M23",65,"M",23,0.40136165577342,0.4,0.423529411764706,57.7960784313725,144,0,"B3","ZBD","IPTG",500,9
"M23",66,"M",23,0.403785403050109,0.403921568627451,0.419607843137255,58.1450980392157,144,0,"B3","ZBD","IPTG",500,9
"M24",0,"M",24,0.3244825708061,0.325490196078431,0.345098039215686,46.7254901960784,144,0,"B3","ZBD","IPTG",500,13.5
"M24",1,"M",24,0.320996732026144,0.32156862745098,0.341176470588235,46.2235294117647,144,0,"B3","ZBD","IPTG",500,13.5
"M24",2,"M",24,0.321296296296296,0.32156862745098,0.341176470588235,46.2666666666667,144,0,"B3","ZBD","IPTG",500,13.5
"M24",3,"M",24,0.320942265795207,0.32156862745098,0.341176470588235,46.2156862745098,144,0,"B3","ZBD","IPTG",500,13.5
"M24",4,"M",24,0.320125272331155,0.32156862745098,0.341176470588235,46.0980392156863,144,0,"B3","ZBD","IPTG",500,13.5
"M24",5,"M",24,0.320397603485839,0.32156862745098,0.341176470588235,46.1372549019608,144,0,"B3","ZBD","IPTG",500,13.5
"M24",6,"M",24,0.320915032679739,0.32156862745098,0.341176470588235,46.2117647058824,144,0,"B3","ZBD","IPTG",500,13.5
"M24",7,"M",24,0.321377995642702,0.32156862745098,0.341176470588235,46.278431372549,144,0,"B3","ZBD","IPTG",500,13.5
"M24",8,"M",24,0.320996732026144,0.32156862745098,0.345098039215686,46.2235294117647,144,0,"B3","ZBD","IPTG",500,13.5
"M24",9,"M",24,0.321241830065359,0.32156862745098,0.341176470588235,46.2588235294118,144,0,"B3","ZBD","IPTG",500,13.5
"M24",10,"M",24,0.320234204793028,0.32156862745098,0.345098039215686,46.1137254901961,144,0,"B3","ZBD","IPTG",500,13.5
"M24",11,"M",24,0.320588235294118,0.32156862745098,0.341176470588235,46.1647058823529,144,0,"B3","ZBD","IPTG",500,13.5
"M24",12,"M",24,0.319144880174292,0.317647058823529,0.349019607843137,45.956862745098,144,0,"B3","ZBD","IPTG",500,13.5
"M24",13,"M",24,0.321023965141612,0.32156862745098,0.341176470588235,46.2274509803922,144,0,"B3","ZBD","IPTG",500,13.5
"M24",14,"M",24,0.321023965141612,0.32156862745098,0.341176470588235,46.2274509803922,144,0,"B3","ZBD","IPTG",500,13.5
"M24",15,"M",24,0.320615468409586,0.32156862745098,0.341176470588235,46.1686274509804,144,0,"B3","ZBD","IPTG",500,13.5
"M24",16,"M",24,0.322385620915033,0.32156862745098,0.345098039215686,46.4235294117647,144,0,"B3","ZBD","IPTG",500,13.5
"M24",17,"M",24,0.3239651416122,0.32156862745098,0.345098039215686,46.6509803921569,144,0,"B3","ZBD","IPTG",500,13.5
"M24",18,"M",24,0.327042483660131,0.325490196078431,0.349019607843137,47.0941176470588,144,0,"B3","ZBD","IPTG",500,13.5
"M24",19,"M",24,0.328540305010893,0.329411764705882,0.352941176470588,47.3098039215686,144,0,"B3","ZBD","IPTG",500,13.5
"M24",20,"M",24,0.331127450980392,0.333333333333333,0.352941176470588,47.6823529411765,144,0,"B3","ZBD","IPTG",500,13.5
"M24",21,"M",24,0.334477124183007,0.333333333333333,0.364705882352941,48.1647058823529,144,0,"B3","ZBD","IPTG",500,13.5
"M24",22,"M",24,0.336574074074074,0.337254901960784,0.352941176470588,48.4666666666667,144,0,"B3","ZBD","IPTG",500,13.5
"M24",23,"M",24,0.341421568627451,0.341176470588235,0.36078431372549,49.1647058823529,144,0,"B3","ZBD","IPTG",500,13.5
