"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","inducer","concentration_uM"
"L1",41,"L",1,0.358088235294117,0.356862745098039,0.392156862745098,51.5647058823529,144,0,"B1","ZBD","IPTG",5
"L1",42,"L",1,0.359504357298475,0.356862745098039,0.384313725490196,51.7686274509804,144,0,"B1","ZBD","IPTG",5
"L1",43,"L",1,0.363970588235294,0.364705882352941,0.392156862745098,52.4117647058823,144,0,"B1","ZBD","IPTG",5
"L1",44,"L",1,0.365305010893246,0.364705882352941,0.388235294117647,52.6039215686274,144,0,"B1","ZBD","IPTG",5
"L1",45,"L",1,0.368300653594771,0.368627450980392,0.396078431372549,53.035294117647,144,0,"B1","ZBD","IPTG",5
"L1",46,"L",1,0.370561002178649,0.370588235294117,0.396078431372549,53.3607843137255,144,0,"B1","ZBD","IPTG",5
"L1",47,"L",1,0.372712418300653,0.372549019607843,0.4,53.6705882352941,144,0,"B1","ZBD","IPTG",5
"L1",48,"L",1,0.375762527233115,0.376470588235294,0.403921568627451,54.1098039215686,144,0,"B1","ZBD","IPTG",5
"L1",49,"L",1,0.376525054466231,0.376470588235294,0.4,54.2196078431372,144,0,"B1","ZBD","IPTG",5
"L1",50,"L",1,0.380174291938998,0.380392156862745,0.403921568627451,54.7450980392157,144,0,"B1","ZBD","IPTG",5
"L1",51,"L",1,0.381127450980392,0.380392156862745,0.403921568627451,54.8823529411765,144,0,"B1","ZBD","IPTG",5
"L1",52,"L",1,0.381862745098039,0.384313725490196,0.4,54.9882352941176,144,0,"B1","ZBD","IPTG",5
"L1",53,"L",1,0.386029411764706,0.384313725490196,0.411764705882353,55.5882352941176,144,0,"B1","ZBD","IPTG",5
"L1",54,"L",1,0.386574074074074,0.388235294117647,0.407843137254902,55.6666666666667,144,0,"B1","ZBD","IPTG",5
"L1",55,"L",1,0.390849673202614,0.392156862745098,0.411764705882353,56.2823529411765,144,0,"B1","ZBD","IPTG",5
"L1",56,"L",1,0.392374727668845,0.392156862745098,0.411764705882353,56.5019607843137,144,0,"B1","ZBD","IPTG",5
"L1",57,"L",1,0.392401960784314,0.392156862745098,0.415686274509804,56.5058823529412,144,0,"B1","ZBD","IPTG",5
